school,major,risk_level,source_present,official_source_type,required_recommended_mixed,numeric_score_suspect,gpa_suspect,credit_suspect,same_requirements_as_other_majors,needs_official_check,notes
Carnegie Mellon University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Management,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,History,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,English,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Carnegie Mellon University,Electrical and Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Management,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,History,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,English,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Johns Hopkins University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Data Science,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Materials Science & Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Applied Mathematics,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Physics,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Economics,verified,true,official_site,false,false,false,false,false,false,None
California Institute of Technology,Technical Communication,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Management,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Duke University,History,verified,true,official_site,false,false,false,false,false,false,None
Duke University,English,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Duke University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Duke University,Electrical and Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Management,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Rice University,History,verified,true,official_site,false,false,false,false,false,false,None
Rice University,English,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Rice University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Rice University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Materials Science & Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Applied Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Physics,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Economics,verified,true,official_site,false,false,false,false,false,false,None
Stevens Institute of Technology,Technical Communication,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Materials Science & Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Applied Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Physics,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Economics,verified,true,official_site,false,false,false,false,false,false,None
Worcester Polytechnic Institute,Technical Communication,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Materials Science & Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Applied Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Physics,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Economics,verified,true,official_site,false,false,false,false,false,false,None
Rensselaer Polytechnic Institute,Technical Communication,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Management,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,History,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,English,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Michigan State University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Finance,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Management,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Economics,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Boston College,History,verified,true,official_site,false,false,false,false,false,false,None
Boston College,English,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Communications,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Biology,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Physics,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Boston College,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Boston College,Human-Centered Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Data Science,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Finance,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Accounting,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Marketing,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Management,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Economics,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Psychology,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Political Science,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Sociology,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,History,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,English,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Communications,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Biology,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Physics,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Statistics,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Public Health,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Nursing,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,International Relations,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Audio and Music Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Electrical and Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Engineering and Applied Sciences,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Geomechanics,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Materials Science,verified,true,official_site,false,false,false,false,false,false,None
University of Rochester,Optical Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Computer Science,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Data Science,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Information Technology,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Business Administration,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Finance,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Accounting,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Marketing,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Management,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Economics,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Psychology,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Political Science,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Sociology,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",History,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",English,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Communications,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Biology,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Chemistry,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Physics,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Mathematics,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Statistics,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Public Health,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Nursing,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",International Relations,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Philosophy,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Bioengineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Chemical and Biomolecular Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Civil and Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Fire Protection Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Maryland, College Park",Materials Science and Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Computer Science,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Data Science,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Information Technology,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Business Administration,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Finance,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Accounting,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Marketing,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Management,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Economics,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Psychology,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Political Science,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Sociology,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",History,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",English,verified,true,official_site,false,false,false,false,false,false,None
